,Atlanta,Bellevue,Chicago,Dallas,Denver,Indianapolis,New York,San Francisco,Seattle,The Ranch,postal_code,state,latitude,longitude
0,0.145742337,0.655039682,0.219613231,0.406406966,0.463789433,0.202473217,0.044216428,0.71108133,0.655040678,0.710971446,01503-1716,Massachusetts,42.37313998,-71.62163001
1,0.144880047,0.654482487,0.218648299,0.405126246,0.462815646,0.201336553,0.042830548,0.710203609,0.654483483,0.710070385,01545-1666,Massachusetts,42.32484002,-71.69952999
2,0.145777817,0.657748544,0.221641788,0.407345106,0.465793344,0.204026245,0.043962459,0.713293591,0.65774954,0.713135991,01748-2814,Massachusetts,42.23590999,-71.49207999
3,0.149539713,0.65884953,0.224881779,0.412491361,0.469069947,0.208242332,0.050149173,0.716041568,0.658850525,0.716009807,01803-2318,Massachusetts,42.51621002,-71.21405997
4,0.14960317,0.659228323,0.225199315,0.412696045,0.469387428,0.208511517,0.050213986,0.716379555,0.659229318,0.716343374,01803-3742,Massachusetts,42.50218998,-71.19238001
5,0.148824588,0.655251823,0.221789601,0.410393712,0.465972995,0.205576525,0.049458809,0.712769057,0.655252817,0.712774409,01886-1185,Massachusetts,42.63750998,-71.42823997
6,0.148288286,0.6560569,0.222019948,0.40997982,0.466207968,0.205494375,0.048404067,0.713160582,0.656057895,0.713130827,01886-4208,Massachusetts,42.54836002,-71.42147
7,0.152631053,0.662089801,0.229285018,0.417481408,0.473466201,0.213015366,0.055000005,0.720184171,0.662090794,0.720213149,01982-1862,Massachusetts,42.62536,-70.87552001
8,0.146285756,0.661432332,0.224695272,0.409186151,0.468807534,0.206581661,0.04463424,0.716515886,0.661433328,0.716310256,02056-1661,Massachusetts,42.08716001,-71.29132997
9,0.151020892,0.666662492,0.231538011,0.416889501,0.475702323,0.213962281,0.052225724,0.723068929,0.666663487,0.722950617,02066-1643,Massachusetts,42.23531999,-70.76290001
10,0.151082994,0.667224647,0.231987972,0.417145691,0.476147798,0.21433186,0.052340644,0.723550101,0.667225642,0.723423654,02066-2920,Massachusetts,42.21047,-70.73371003
11,0.14891421,0.662182976,0.226910097,0.412776732,0.471078515,0.209480762,0.048865055,0.718425037,0.662183971,0.718307966,02126-1539,Massachusetts,42.28458999,-71.09640998
12,0.148669034,0.663335724,0.227600275,0.412833567,0.471751869,0.209889967,0.048447651,0.719230766,0.663336719,0.719082769,02368-2048,Massachusetts,42.20093001,-71.05855999
13,0.148804219,0.659177089,0.22463806,0.411662682,0.468823356,0.207711804,0.048880372,0.715944374,0.659178084,0.715878168,02421-7937,Massachusetts,42.43303002,-71.24283001
14,0.149046453,0.66139667,0.226419028,0.41269186,0.470595509,0.209170843,0.049115186,0.717856846,0.661397665,0.717759419,02446-6354,Massachusetts,42.33820999,-71.12467996
15,0.148809406,0.660288524,0.225454439,0.412031188,0.469634895,0.208330769,0.048794244,0.716845351,0.660289519,0.716759052,02472-1173,Massachusetts,42.37526002,-71.19053004
16,0.148827961,0.660230136,0.225423732,0.41203585,0.469604693,0.20831626,0.048829308,0.716807358,0.660231131,0.716722849,02472-3032,Massachusetts,42.37999998,-71.19212998
17,0.147793708,0.659686667,0.224357691,0.410542634,0.468528946,0.207025951,0.047156435,0.715857205,0.659687662,0.715742479,02481-3021,Massachusetts,42.31544998,-71.27999001
18,0.139678833,0.646064465,0.209055587,0.395677207,0.453202957,0.191602367,0.035682212,0.700775722,0.646065462,0.700591066,1007,Massachusetts,42.289044,-72.4114897
19,0.137748614,0.643100813,0.205603594,0.392204218,0.449738788,0.188060726,0.033273622,0.697394836,0.64310181,0.697187467,1027,Massachusetts,42.2656246,-72.6690696
20,0.13746606,0.646648702,0.208139842,0.393074988,0.452200649,0.189858257,0.031606914,0.700161772,0.6466497,0.699881522,1028,Massachusetts,42.065435,-72.51333
21,0.136557077,0.644826832,0.206194774,0.391296236,0.450255299,0.187945102,0.030544451,0.698222836,0.64482783,0.69793954,1030,Massachusetts,42.076355,-72.65461
22,0.138891688,0.64302795,0.206263901,0.393625248,0.450427342,0.189109359,0.035339998,0.697896579,0.643028947,0.697734371,1038,Massachusetts,42.3691321,-72.6063039
23,0.137705657,0.64425772,0.20645874,0.392553047,0.450574894,0.188690355,0.032775398,0.698323316,0.644258718,0.698094219,1040,Massachusetts,42.20512,-72.61494
24,0.140636062,0.643316622,0.207595399,0.395934005,0.451780103,0.190956754,0.038338737,0.698989118,0.643317619,0.698888845,1054,Massachusetts,42.507715,-72.491095
25,0.138253284,0.642508415,0.205468238,0.392635341,0.449623733,0.188199757,0.034404646,0.697155806,0.642509412,0.696978043,1062,Massachusetts,42.338605,-72.66897
26,0.136214293,0.643315895,0.204827299,0.390337686,0.448905139,0.186739427,0.030457509,0.69681556,0.643316893,0.696545431,1085,Massachusetts,42.12093,-72.748005
27,0.138256078,0.646602475,0.20858416,0.394060033,0.452678427,0.190569354,0.033010207,0.700514475,0.646603473,0.700265542,1095,Massachusetts,42.1372202,-72.468964
28,0.136900108,0.638674531,0.201701688,0.389566747,0.44586813,0.184693071,0.033699397,0.693330178,0.638675529,0.693165998,1098,Massachusetts,42.4052,-72.937975
29,0.137028886,0.645934837,0.207329277,0.392275966,0.451386373,0.189033697,0.031038497,0.699362314,0.645935835,0.699077765,1106,Massachusetts,42.062665,-72.57342
30,0.138008763,0.646170972,0.208104045,0.393598405,0.452197068,0.19008674,0.032698496,0.700039574,0.64617197,0.69978869,1119,Massachusetts,42.136985,-72.504335
31,0.135135572,0.634424637,0.197341224,0.385803964,0.441513003,0.180532981,0.032903954,0.688943669,0.634425635,0.688783313,1201,Massachusetts,42.452555,-73.25375
32,0.135886786,0.636118145,0.199111626,0.3873675,0.443282216,0.182239726,0.033245314,0.690717163,0.636119142,0.690557257,1235,Massachusetts,42.4382675,-73.1249005
33,0.1320064,0.635977008,0.19661737,0.382416504,0.440667188,0.178464772,0.02647517,0.688696694,0.635978007,0.688390711,1257,Massachusetts,42.109715,-73.35375
34,0.140502778,0.642655977,0.20701385,0.395533582,0.451199827,0.190453541,0.03835894,0.69837978,0.642656974,0.698285731,1351,Massachusetts,42.52806,-72.531695
35,0.14590981,0.651230521,0.216913944,0.405342276,0.461101775,0.200516485,0.045237615,0.708061496,0.651231516,0.708025947,1420,Massachusetts,42.5816232,-71.7947309
36,0.145458792,0.649400171,0.215269762,0.404147723,0.459455673,0.199063231,0.044910812,0.706343748,0.649401166,0.706323018,1430,Massachusetts,42.63315,-71.910565
37,0.147220715,0.653933969,0.219762698,0.407916384,0.463950675,0.203287088,0.04693863,0.710909401,0.653934963,0.710876417,1432,Massachusetts,42.561545,-71.586625
38,0.144480258,0.648852302,0.214220007,0.402719697,0.458408148,0.197802768,0.043339579,0.705416153,0.648853297,0.705367416,1440,Massachusetts,42.5738753,-71.9945679
39,0.147628117,0.653640388,0.219817763,0.408335403,0.464003695,0.203522989,0.047699817,0.710870036,0.653641383,0.710857979,1450,Massachusetts,42.6127561,-71.5767102
40,0.146846254,0.654468481,0.21990857,0.40761935,0.464096104,0.203218791,0.046196666,0.711160542,0.654469476,0.711103569,1451,Massachusetts,42.500915,-71.58315
41,0.145803284,0.652148816,0.217519638,0.405517306,0.461707539,0.200921683,0.044845647,0.70875879,0.652149811,0.708702898,1453,Massachusetts,42.5259074,-71.7564733
42,0.147883246,0.655465593,0.221320598,0.409268805,0.465508728,0.204775366,0.047806231,0.712480996,0.655466588,0.712446206,1460,Massachusetts,42.5424814,-71.4738254
43,0.146203327,0.651815677,0.217537611,0.405912629,0.461725455,0.201126379,0.045614505,0.708683193,0.651816672,0.708648607,1462,Massachusetts,42.5782464,-71.749047
44,0.147988545,0.653157113,0.219705594,0.408630758,0.463886749,0.203611285,0.048424494,0.710652487,0.653158107,0.710662882,1463,Massachusetts,42.669315,-71.57888
45,0.144853121,0.650060077,0.21535678,0.403604524,0.459544861,0.198837789,0.043675296,0.706587049,0.650061072,0.70653146,1473,Massachusetts,42.546635,-71.913725
46,0.146942291,0.651087392,0.217494917,0.406603769,0.461675893,0.201448941,0.04707641,0.70844999,0.651088387,0.708456665,1474,Massachusetts,42.6803992,-71.741176
47,0.144873012,0.647295401,0.213331866,0.402682796,0.457514136,0.19732454,0.04449031,0.704331699,0.647296396,0.704325153,1475,Massachusetts,42.685515,-72.04844
48,0.143134417,0.653719335,0.216976749,0.402654789,0.461113498,0.199248547,0.03997168,0.708721742,0.653720331,0.708534662,1501,Massachusetts,42.2084918,-71.8399415
49,0.141720539,0.652471543,0.215160525,0.400442861,0.459273343,0.197205355,0.037750286,0.707009116,0.65247254,0.706789715,1507,Massachusetts,42.1467457,-71.9833865
50,0.145590495,0.653873267,0.218653251,0.405825672,0.462834621,0.201675855,0.044143894,0.710058685,0.653874262,0.709963865,1510,Massachusetts,42.4193741,-71.6862046
51,0.140590666,0.651105503,0.213433423,0.398550512,0.45753067,0.195361359,0.036043383,0.705339728,0.6511065,0.705101075,1518,Massachusetts,42.1162665,-72.1154412
52,0.144187148,0.655598563,0.219040633,0.404615562,0.463179964,0.201308864,0.041512113,0.710766309,0.655599559,0.710586074,1519,Massachusetts,42.205405,-71.68841
53,0.143939393,0.652277478,0.216409356,0.403194725,0.460579807,0.199197509,0.041592831,0.707947045,0.652278474,0.707816957,1520,Massachusetts,42.3537891,-71.860525
54,0.145768539,0.653745213,0.218673943,0.406009009,0.462857522,0.201775854,0.044472227,0.710042148,0.653746209,0.709956495,1523,Massachusetts,42.441772,-71.6817513
55,0.14361742,0.654858033,0.21813076,0.403646576,0.462264796,0.200351345,0.040638887,0.709884284,0.654859029,0.709695365,1527,Massachusetts,42.19286,-71.75738
56,0.145241188,0.655204573,0.219414358,0.405824852,0.463581558,0.202086627,0.043341136,0.710967932,0.655205569,0.710835678,1532,Massachusetts,42.31991,-71.643765
57,0.144125895,0.656520029,0.219690358,0.404841179,0.463814327,0.201773948,0.04131869,0.711481781,0.656521026,0.711282414,1534,Massachusetts,42.1520371,-71.6490285
58,0.141840485,0.65020615,0.213531678,0.399832772,0.457681027,0.19602418,0.038382822,0.705225013,0.650207146,0.705050729,1535,Massachusetts,42.2725944,-72.0840998
59,0.144203393,0.655083947,0.218667024,0.404466048,0.462813568,0.201032854,0.041600145,0.71035733,0.655084943,0.710187045,1536,Massachusetts,42.2334831,-71.7116077
60,0.144483904,0.651284253,0.216021868,0.403551161,0.460205219,0.199163039,0.042741054,0.707405565,0.651285249,0.707314147,1541,Massachusetts,42.4524217,-71.8760554
61,0.143457445,0.650989116,0.215142248,0.402148995,0.459315389,0.198010285,0.041021537,0.706660016,0.650990112,0.706534245,1543,Massachusetts,42.3762931,-71.9508782
62,0.14423554,0.654311816,0.218111964,0.404250696,0.46226841,0.200626918,0.041758575,0.709746867,0.654312812,0.709591765,1545,Massachusetts,42.276145,-71.74611
63,0.144008694,0.6558351,0.219105523,0.404466753,0.463236474,0.201274785,0.041187498,0.710869488,0.655836097,0.710678034,1560,Massachusetts,42.1771878,-71.6880648
64,0.142291126,0.651582561,0.214847428,0.400869023,0.458990638,0.197235372,0.038882289,0.70656847,0.651583558,0.706387085,1562,Massachusetts,42.24278,-71.99157
65,0.144456317,0.656755037,0.220071979,0.405338557,0.464202264,0.202217958,0.041848362,0.71183563,0.656756033,0.711644816,1568,Massachusetts,42.1693598,-71.6181411
66,0.14513416,0.655988136,0.219927754,0.405947985,0.464085086,0.202425335,0.043060975,0.711550364,0.655989132,0.711399797,1581,Massachusetts,42.26986,-71.61324
67,0.144407166,0.653276772,0.217451078,0.404123547,0.461620852,0.200207129,0.042216023,0.708990643,0.653277768,0.708860771,1583,Massachusetts,42.34447,-71.78502
68,0.143573929,0.653311803,0.216948244,0.403077119,0.461101315,0.199433347,0.040782981,0.708608,0.6533128,0.70844527,1602,Massachusetts,42.268525,-71.83298
69,0.143802287,0.653943244,0.217563546,0.403577691,0.461714458,0.200007418,0.04107523,0.709233637,0.65394424,0.709068395,1604,Massachusetts,42.256475,-71.789435
70,0.144132457,0.653441963,0.217398956,0.403829894,0.461562345,0.200038035,0.041717292,0.708989457,0.653442959,0.708846001,1606,Massachusetts,42.3115753,-71.7935094
71,0.143613755,0.654040672,0.217517602,0.403370621,0.461662708,0.199884033,0.040740427,0.709219548,0.654041668,0.709045249,1607,Massachusetts,42.23467,-71.7961
72,0.143721615,0.653603995,0.217259522,0.403362185,0.461412568,0.199738897,0.0409891,0.708918301,0.653604991,0.708756038,1609,Massachusetts,42.2667,-71.810315
73,0.143211462,0.651841935,0.215621646,0.402124351,0.459782948,0.198256774,0.040420314,0.707233684,0.651842932,0.707083243,1612,Massachusetts,42.311275,-71.92454
74,0.146812191,0.658222674,0.222650314,0.40881616,0.466817859,0.205274214,0.045643458,0.714188727,0.658223669,0.714062639,1701,Massachusetts,42.30394,-71.407545
75,0.146607005,0.658343331,0.222608454,0.408594546,0.466771106,0.205146504,0.045291581,0.714184802,0.658344327,0.714048547,1702,Massachusetts,42.279215,-71.41429
76,0.147313353,0.655694985,0.221114419,0.408620781,0.465301358,0.20434959,0.04679566,0.712387232,0.65569598,0.712326311,1719,Massachusetts,42.4797844,-71.4967861
77,0.147443093,0.655987742,0.221413974,0.408882711,0.465600823,0.204636953,0.046972774,0.712688828,0.655988737,0.712627658,1720,Massachusetts,42.4763296,-71.4751148
78,0.146128803,0.657921449,0.221992289,0.407848199,0.46614966,0.204455995,0.044531678,0.713607117,0.657922445,0.713459993,1721,Massachusetts,42.2583566,-71.4628334
79,0.148927063,0.658263104,0.224051013,0.411519754,0.46823886,0.20732694,0.049185147,0.715264891,0.658264099,0.715220044,1730,Massachusetts,42.491665,-71.2785
80,0.146224154,0.654697174,0.219671495,0.406905269,0.463854804,0.202744935,0.045091852,0.711040473,0.654698169,0.710955374,1740,Massachusetts,42.4337194,-71.6092011
81,0.148682635,0.657091275,0.223035152,0.410823267,0.467223306,0.206445916,0.048922608,0.714194372,0.65709227,0.714161247,1741,Massachusetts,42.5304099,-71.3486695
82,0.148188199,0.65762404,0.223099823,0.41037008,0.4672862,0.206260817,0.048015424,0.71438313,0.657625035,0.714321255,1742,Massachusetts,42.458535,-71.35298
83,0.146102042,0.657150364,0.221404552,0.407561338,0.465569268,0.203998103,0.044559517,0.71297006,0.65715136,0.712835937,1745,Massachusetts,42.296155,-71.50051373
84,0.146027091,0.658849964,0.222616078,0.408021812,0.466759915,0.204881736,0.044295521,0.714306879,0.65885096,0.714138819,1746,Massachusetts,42.20057,-71.425805
85,0.144728986,0.658024201,0.22118895,0.40610075,0.465307662,0.203193936,0.042208163,0.712996346,0.658025198,0.71279293,1747,Massachusetts,42.1273924,-71.5427152
86,0.14551519,0.657493767,0.221286801,0.406927594,0.465435242,0.203634316,0.043547126,0.712957563,0.657494763,0.712794411,1748,Massachusetts,42.22567,-71.51981
87,0.146251036,0.655530806,0.220303616,0.407216312,0.464482967,0.203235177,0.045010597,0.711730794,0.655531802,0.711631748,1749,Massachusetts,42.3933,-71.56796
88,0.146107358,0.65617665,0.220688014,0.407247364,0.464861153,0.20345816,0.044680063,0.712183852,0.656177646,0.712067587,1752,Massachusetts,42.34713,-71.546
89,0.147301816,0.656629961,0.221793269,0.408915497,0.465977251,0.204856383,0.046642762,0.713140457,0.656630956,0.713062246,1754,Massachusetts,42.4305747,-71.4530694
90,0.144498922,0.658047284,0.221063292,0.405815522,0.465174033,0.202991583,0.041828894,0.712900749,0.658048281,0.712687956,1756,Massachusetts,42.1055378,-71.5555981
91,0.144967554,0.658204088,0.221471694,0.406462993,0.465595013,0.203519724,0.042590105,0.713259969,0.658205085,0.713062537,1757,Massachusetts,42.139355,-71.51993
92,0.147116097,0.659127737,0.223512243,0.409498273,0.467676867,0.206069116,0.046075185,0.715070545,0.659128733,0.714939727,1760,Massachusetts,42.2838544,-71.3469841
93,0.146702913,0.659175438,0.223284478,0.408987911,0.467440302,0.205703656,0.045389072,0.714904514,0.659176434,0.714756765,1770,Massachusetts,42.2442057,-71.369771
94,0.145784872,0.657074777,0.221146751,0.407133148,0.465306032,0.203654197,0.044036015,0.712752064,0.657075773,0.71260701,1772,Massachusetts,42.271675,-71.52314
95,0.148503067,0.658400665,0.223873759,0.411025527,0.468059668,0.206993231,0.048455784,0.715167455,0.65840166,0.715103695,1773,Massachusetts,42.4464492,-71.2974477
96,0.14697742,0.655938717,0.221074456,0.408274615,0.465258682,0.204160485,0.046187345,0.712419781,0.655939712,0.712341487,1775,Massachusetts,42.437215,-71.50523
97,0.147098871,0.657614582,0.22238606,0.408981568,0.466562683,0.205208718,0.046182604,0.713838297,0.657615577,0.713734395,1776,Massachusetts,42.3613517,-71.4187883
98,0.147230885,0.65857669,0.223179497,0.409464597,0.467350924,0.205870882,0.046309842,0.714681975,0.658577685,0.714565682,1778,Massachusetts,42.32303,-71.3657499
99,0.149734281,0.659977276,0.225830798,0.413107295,0.470018443,0.209049267,0.050358497,0.717050179,0.659978271,0.717005448,1801,Massachusetts,42.47487,-71.14927
100,0.149595731,0.659091983,0.22509518,0.412641993,0.469283335,0.208429548,0.05021627,0.716265502,0.659092977,0.716231509,1803,Massachusetts,42.508625,-71.199255
101,0.150969244,0.658585397,0.225642909,0.414223135,0.469822297,0.209492395,0.05259922,0.716529883,0.658586391,0.716558177,1810,Massachusetts,42.658345,-71.141065
102,0.149546526,0.658603513,0.224707269,0.412419402,0.468895364,0.208114122,0.050189339,0.715845605,0.658604508,0.715818567,1821,Massachusetts,42.52961,-71.22528
103,0.149116777,0.656547286,0.222926579,0.411195326,0.467112583,0.206570343,0.049742679,0.713965913,0.65654828,0.713959346,1824,Massachusetts,42.5973023,-71.3487398
104,0.149750872,0.656247491,0.22313299,0.41190185,0.467312406,0.207027611,0.050876795,0.714033192,0.656248485,0.714056464,1826,Massachusetts,42.66943,-71.32545
105,0.148645305,0.654268993,0.220954934,0.409837762,0.465135232,0.204863966,0.049334412,0.711880731,0.654269987,0.711896683,1827,Massachusetts,42.67153,-71.486275
106,0.15218983,0.658337223,0.226292221,0.415693749,0.470450268,0.210561398,0.05471379,0.71692634,0.658338216,0.717006202,1830,Massachusetts,42.780781,-71.0802643
107,0.152065526,0.658260071,0.226151956,0.415510239,0.470311698,0.210396932,0.054513401,0.716802828,0.658261064,0.716879283,1832,Massachusetts,42.77359,-71.091355
108,0.152470289,0.6598796,0.227589415,0.416557185,0.471757282,0.211666893,0.05497218,0.718315734,0.659880593,0.71837864,1833,Massachusetts,42.726275,-70.98977
109,0.152441345,0.659132942,0.227034384,0.416275512,0.471195711,0.211237279,0.055024455,0.717695727,0.659133936,0.717770984,1834,Massachusetts,42.76234,-71.02715
110,0.15210714,0.658480102,0.226338198,0.415635679,0.470499382,0.210556281,0.054550846,0.717001965,0.658481095,0.717076073,1835,Massachusetts,42.765995,-71.07832
111,0.15107964,0.658077257,0.225350751,0.414196284,0.469525476,0.209325726,0.052859179,0.716171527,0.658078251,0.716213235,1843,Massachusetts,42.6945,-71.15875
112,0.151059176,0.657460336,0.224892269,0.413966629,0.46906254,0.208972161,0.052918807,0.715660266,0.657461329,0.715712264,1844,Massachusetts,42.7244161,-71.1895373
113,0.151285027,0.658352413,0.225687891,0.414548112,0.469861752,0.209676513,0.053168768,0.716495621,0.658353406,0.716540306,1845,Massachusetts,42.698745,-71.13336
114,0.14980978,0.656590761,0.22342126,0.412090578,0.467601953,0.207272142,0.050920844,0.71434121,0.656591755,0.714360607,1850,Massachusetts,42.657111,-71.3054694
115,0.149511692,0.656548552,0.223190958,0.411697708,0.467374222,0.206957067,0.050417547,0.714160722,0.656549546,0.714169375,1851,Massachusetts,42.63259,-71.3252
116,0.149691238,0.656715207,0.223432005,0.411981129,0.467614463,0.207223699,0.050698011,0.714384242,0.656716201,0.714396834,1852,Massachusetts,42.64011,-71.306545
117,0.14963437,0.656470174,0.223216224,0.411827658,0.467398032,0.20703452,0.050640179,0.71415717,0.656471168,0.714171961,1854,Massachusetts,42.6475929,-71.3216706
118,0.153052669,0.658846582,0.227248688,0.416958877,0.471393314,0.211690019,0.056108893,0.717762181,0.658847575,0.717866161,1860,Massachusetts,42.832075,-71.00453
119,0.149494292,0.657372351,0.223777541,0.411947981,0.467963815,0.20738971,0.050262652,0.714821373,0.657373345,0.714814551,1862,Massachusetts,42.5886465,-71.2868647
120,0.149156187,0.655875313,0.222464415,0.411022505,0.466647735,0.206241745,0.049919691,0.71343895,0.655876307,0.713445946,1863,Massachusetts,42.635285,-71.378605
121,0.150688727,0.659495438,0.226112847,0.414164653,0.470298625,0.209712344,0.052009996,0.717129947,0.659496432,0.717130939,1864,Massachusetts,42.58591,-71.114625
122,0.150337214,0.660117625,0.226330346,0.413920425,0.470518438,0.209709859,0.051353044,0.717460721,0.660118619,0.717436798,1867,Massachusetts,42.5218163,-71.1063808
123,0.150038649,0.658596074,0.225028143,0.413042965,0.469214861,0.208588592,0.051021278,0.716081577,0.658597068,0.71607371,1876,Massachusetts,42.5742,-71.196165
124,0.149132964,0.655049643,0.221849281,0.410718075,0.466028665,0.205768717,0.050026804,0.712755553,0.655050637,0.712776397,1879,Massachusetts,42.67536,-71.41974
125,0.150442249,0.660680038,0.226808004,0.414237125,0.470996166,0.210119151,0.051475803,0.7179673,0.660681033,0.717937195,1880,Massachusetts,42.50183,-71.07364
126,0.148750421,0.655561181,0.221965179,0.410402464,0.466150309,0.205673085,0.04927704,0.712984418,0.655562175,0.712981382,1886,Massachusetts,42.61508,-71.41776
127,0.150065163,0.659155799,0.225451979,0.413260142,0.469639649,0.208920059,0.050998842,0.716548199,0.659156794,0.71653122,1887,Massachusetts,42.547505,-71.168075
128,0.149712776,0.660322974,0.226068443,0.413192422,0.470255395,0.209218349,0.050291663,0.717319085,0.660323969,0.717267213,1890,Massachusetts,42.4548235,-71.134361
129,0.151091037,0.662566441,0.228604384,0.415673724,0.472792047,0.211777953,0.052410865,0.719810513,0.662567435,0.719771024,1901,Massachusetts,42.46103,-70.94634
130,0.15119574,0.662605709,0.228701802,0.41581977,0.472889665,0.211900511,0.052580955,0.719893856,0.662606703,0.719857712,1902,Massachusetts,42.46842,-70.938165
131,0.151161129,0.662298393,0.228456256,0.415676603,0.472644325,0.211699197,0.05254336,0.719628838,0.662299387,0.719596996,1904,Massachusetts,42.4815382,-70.9545637
132,0.150948147,0.662310359,0.228324602,0.415409145,0.47251224,0.211499981,0.052191114,0.719533418,0.662311354,0.719493087,1905,Massachusetts,42.461656,-70.9669109
133,0.151377891,0.662813145,0.228972181,0.416118646,0.473160178,0.21218977,0.052868513,0.720151047,0.662814139,0.720118163,1907,Massachusetts,42.473915,-70.917475
134,0.150983115,0.663055737,0.228888564,0.415693617,0.473074785,0.211941725,0.052207111,0.720151714,0.663056731,0.720099023,1908,Massachusetts,42.425335,-70.930195
135,0.153698559,0.659524225,0.228177503,0.41800328,0.472314721,0.212693714,0.057108633,0.718628376,0.659525217,0.718745078,1913,Massachusetts,42.8552238,-70.9335767
136,0.15213798,0.662634811,0.229347253,0.41702954,0.473534014,0.212829487,0.05413566,0.720381845,0.662635805,0.720381739,1915,Massachusetts,42.55209,-70.8797449
137,0.151997208,0.660313459,0.227580729,0.416096993,0.471758671,0.211435458,0.054119918,0.718435345,0.660314453,0.718472114,1921,Massachusetts,42.66111,-70.99746
138,0.152983984,0.66018197,0.228156071,0.417309761,0.472317534,0.212336188,0.055803018,0.718812626,0.660182963,0.718889906,1922,Massachusetts,42.7568393,-70.944674
139,0.151824294,0.661855261,0.228575734,0.416378051,0.472762043,0.21210127,0.05367617,0.719597762,0.661856255,0.719599764,1923,Massachusetts,42.56481,-70.93518
140,0.153298852,0.663148037,0.230494378,0.418673959,0.474674415,0.214239177,0.056022153,0.721367553,0.66314903,0.721403054,1929,Massachusetts,42.6300362,-70.7855589
141,0.154068462,0.664735276,0.232150199,0.420164805,0.476330925,0.215845722,0.057184874,0.723026977,0.664736269,0.72306318,1930,Massachusetts,42.61576,-70.66482
142,0.153200135,0.662052033,0.229642051,0.418193873,0.473816221,0.213552746,0.055954512,0.720433218,0.662053027,0.720484918,1938,Massachusetts,42.67876,-70.843035
143,0.15099639,0.661343581,0.227655574,0.415158012,0.471843645,0.211018548,0.052341563,0.71877661,0.661344575,0.718755869,1940,Massachusetts,42.5169706,-71.0091185
144,0.153078689,0.663745949,0.230775677,0.418585898,0.474960407,0.214346724,0.05561452,0.721741823,0.663746942,0.721757816,1944,Massachusetts,42.57849,-70.770935
145,0.152025447,0.663327972,0.229772727,0.417109379,0.473960808,0.213096832,0.053904201,0.720885668,0.663328966,0.720868462,1945,Massachusetts,42.505245,-70.85426
146,0.151439778,0.660692702,0.227479822,0.415511104,0.471664812,0.211095563,0.053141964,0.71846853,0.660693696,0.718476841,1949,Massachusetts,42.5910824,-71.0129923
147,0.153829079,0.660625479,0.229052042,0.418530172,0.473200446,0.213409965,0.057176984,0.719586042,0.660626472,0.719687933,1950,Massachusetts,42.809965,-70.87305
148,0.153830434,0.660936493,0.229274669,0.418633459,0.47342678,0.213577164,0.057139543,0.719838895,0.660937485,0.719935216,1951,Massachusetts,42.793923,-70.8581319
149,0.151639791,0.662297363,0.22877227,0.416286006,0.472960098,0.212162243,0.053335104,0.719863985,0.662298357,0.719850738,1960,Massachusetts,42.524855,-70.92564
150,0.154634476,0.664942705,0.232680992,0.420952768,0.476856367,0.216511024,0.058105241,0.723472712,0.664943698,0.723527058,1966,Massachusetts,42.6561197,-70.62082
151,0.153150139,0.661291259,0.229063248,0.41788313,0.473232119,0.21309498,0.055950128,0.719792984,0.661292252,0.719856589,1969,Massachusetts,42.7140595,-70.8820038
152,0.151823262,0.66273301,0.229208845,0.41666027,0.473396763,0.212577227,0.053608098,0.720306042,0.662734004,0.720291922,1970,Massachusetts,42.51844,-70.89421
153,0.152561737,0.662133696,0.229269974,0.417407343,0.47345204,0.212971301,0.054880481,0.720185574,0.66213469,0.720211065,1982,Massachusetts,42.61679,-70.877635
154,0.152189177,0.66111044,0.228283474,0.416600981,0.472463933,0.212054078,0.054355464,0.719174897,0.661111433,0.719204615,1983,Massachusetts,42.63681,-70.948245
155,0.152435713,0.66209672,0.229158759,0.417234877,0.473341769,0.212828196,0.05467367,0.720093716,0.662097713,0.720115,1984,Massachusetts,42.6073467,-70.8869699
156,0.153013156,0.659291238,0.227539129,0.417054873,0.471690191,0.211888324,0.055974969,0.718104069,0.659292231,0.718198535,1985,Massachusetts,42.805588,-70.9855251
157,0.144456273,0.659489875,0.222115873,0.406229644,0.466197827,0.203773507,0.041710798,0.714042382,0.659490872,0.713801353,2019,Massachusetts,42.025575,-71.49187
158,0.147735239,0.662554854,0.226434235,0.411393441,0.470572661,0.208572978,0.046953624,0.718139198,0.66255585,0.717969284,2021,Massachusetts,42.158195,-71.151385
159,0.150772859,0.666145969,0.231001984,0.416409919,0.475166714,0.213441638,0.05182211,0.722531648,0.666146964,0.722413328,2025,Massachusetts,42.2407002,-70.8015588
160,0.148130111,0.661587727,0.225971463,0.411586161,0.470131053,0.208404999,0.047609445,0.71755702,0.661588723,0.717420416,2026,Massachusetts,42.24538,-71.171585
161,0.14734927,0.660301091,0.224526397,0.41017614,0.468683613,0.206946368,0.046387705,0.716133033,0.660302086,0.715989752,2030,Massachusetts,42.2430775,-71.2784304
162,0.147261956,0.661729823,0.225526553,0.410525685,0.469663741,0.207664712,0.046200319,0.717240536,0.661730819,0.717067473,2032,Massachusetts,42.15944,-71.218035
163,0.14646209,0.662155098,0.22534196,0.40964256,0.4694475,0.207155058,0.044919144,0.717184547,0.662156094,0.716972363,2035,Massachusetts,42.064475,-71.24763
164,0.145479233,0.660130873,0.223225846,0.407739574,0.467333514,0.205091106,0.043350548,0.715067503,0.66013187,0.714854521,2038,Massachusetts,42.08366,-71.4001
