,Atlanta,bell,chicago,denver,indiana,ny,sf,seattle,ranch,dallas
0,260.8542401755064,551.850131693116,251.49046694350136,419.9246125259822,239.6671869879945,130.5007460036016,590.5079823517016,551.8508185124224,590.4321831773691,380.3418575239902
1,259.90254013731874,551.4657756172247,250.82485148082694,419.2528887843253,238.8831099496896,129.54475798635912,589.9025253371185,551.466462648365,589.8106263308428,379.4584094790357
2,260.89340007563715,553.7187200632668,252.88977727396494,421.3069218682257,240.738474719933,130.32555677135588,592.0340127436701,553.7194071290919,591.9252991130967,380.98899156399716
3,265.04536361856566,554.4781870036777,255.12474175950484,423.5671413264635,243.6467559601376,134.59318711896103,593.9295830109886,554.4788729942661,593.9076734921641,384.5389079725974
4,265.11540028512195,554.7394804247481,255.34377974267431,423.7861411766724,243.83244097601317,134.63789568548935,594.1627283887301,554.7401664332286,594.1377705231723,384.6801000325852
5,264.2560874650453,551.9964675168922,252.99173960218928,421.43084568509886,241.8078663987653,134.1169704751196,591.6721858890946,551.9971533784013,591.6758779236347,383.0919379525236
6,263.6641767931747,552.5518148540096,253.15063424949733,421.59293151063423,241.751199046498,133.38940330553612,591.9422622449357,552.5525009693046,591.9217369361286,382.8064323332321
7,268.45724250285855,556.7133441047573,258.16212086943443,426.5997027411521,246.93922200245404,137.9393191230229,596.7871742145628,556.7140294091554,596.8071629756107,387.9810713028853
8,261.45400581638773,556.2598180452642,254.99608830203084,423.3861273930315,242.50121555371098,130.78895516526313,594.2567701199883,556.2605053108771,594.1149251973321,382.258955034869
9,266.6801249276073,559.8676129859937,259.7162484766511,428.1421923802115,247.59240938536146,136.02560409654185,598.7770964050164,559.8682993065258,598.6954841363495,387.5727699792572
10,266.7486655514674,560.2553906863025,260.0266344120556,428.44948373263173,247.8473472692121,136.1048763826294,599.1090119888794,560.2560770461514,599.0217877136108,387.749491179305
11,264.3550023502148,556.7776167305101,256.52388718185455,424.95266328065975,244.50103163783652,133.70739554610637,595.5737130925797,556.7783032593,595.4929573551657,384.7357582316595
12,264.0844041060483,557.5727890312288,256.9999755348253,425.4171462700038,244.78330351561118,133.4194673468707,596.1295100320813,557.5734757534615,596.027420542388,384.7749638945331
13,264.2336070521286,554.7041389075052,254.95662325105636,423.3970411227454,243.28079445716926,133.71796132512299,593.8625378831101,554.7048251683111,593.8168683052877,383.9672803842579
14,264.50095752249604,556.2352183497156,256.185144802829,424.6194829060128,244.287247995733,133.87993692456251,595.1817722453429,556.2359047570619,595.1145665476911,384.67721365498954
15,264.23933131396217,555.4708132409862,255.51976599374086,423.956845524032,243.7077600730069,133.65854981481334,594.4840368793339,555.4714996118753,594.4245075648521,384.22147799818345
16,264.25981020041434,555.4305367726691,255.4985836959835,423.93601193709736,243.69775188705796,133.68273712918887,594.4578291657657,555.431223131775,594.3995341226621,384.2246939331989
17,263.1183165825308,555.0556484287445,254.7632225072028,423.1939553710378,242.80768923303694,132.52877928242845,593.8024080731542,555.0563350602515,593.7232696762667,383.1946646768622
18,261.75883956654053,547.6742246452241,248.79370409684077,417.2250574327855,237.90720256024002,132.39902739210206,587.3776454446195,547.6749106326008,587.3975362936778,379.65058780717845
19,276.7723880888016,547.0094508724608,255.18215929179772,423.00296981792013,247.2874098815524,149.21267693880085,591.3510479756281,547.0101318182165,591.739328432707,391.3205163371739
20,277.17192517857734,546.9229741183351,255.31996297806168,423.10855465537065,247.51487207902431,149.6843453467445,591.3981571110567,546.9236549032066,591.7973163761575,391.6072119143347
21,269.2751881849707,532.7278862744847,241.71527547226358,409.19323074028415,235.10863163654054,147.3347185534981,577.159167263867,532.7285677495713,577.6012916073228,380.2155968894835
22,246.7047818387677,543.8398131494653,240.01102625048384,408.25058739764887,226.7654229733108,116.93845814726798,579.6063483438833,543.8405025831405,579.3310378794567,366.4101636566544
23,236.33949124898592,543.1972019672746,236.0672091335247,403.6472885209853,220.7433538179891,105.72477751814465,575.8395099081167,543.1978934349274,575.3238317571739,357.9910128958852
24,231.00057435089562,540.8277936760562,232.54934670235335,399.7682880825358,216.48468334577262,100.68209920898052,572.2276878170596,540.8284858466043,571.6241944137679,352.95327349503907
25,229.82052914370678,540.5705642134212,232.00777864803635,399.114031824078,215.73056917299434,100.88425097689424,571.64466002367,540.5712565459198,571.0169273070267,351.9320663799198
26,230.0290013095024,540.7981195399536,232.2565308006234,399.36752416032,215.98581449039392,100.64629125828856,571.8955617700285,540.798811857055,571.2688338307985,352.17575505760703
27,230.09235336302777,540.9260947097266,232.38170863376166,399.48908543978985,216.1029106266567,100.57277849075429,572.0195326570622,540.926787026288,571.3920484017945,352.27019118961505
28,231.00108082411822,538.8252285931079,230.87067870327073,398.24812571530134,215.15150026671603,102.86470139602365,570.5960446547779,538.8259206189205,570.0281984352755,352.2504907711012
29,231.38523198729175,540.5107686540264,232.3914142166397,399.678121907293,216.4648581733329,101.35975920190165,572.0916916651636,540.5114607412427,571.5032801447087,353.14651834394624
30,226.20139954885894,541.4486809941593,231.81794917135932,398.37721639289015,214.60588774856228,105.20709991133002,571.2019016726056,541.4493738913245,570.4693202530691,349.3759027939112
31,222.89885295259833,538.4785301995869,228.45660432045077,394.8500885019664,211.01499716420284,107.83190965611882,567.742638326732,538.4792233346504,566.9829311402966,345.74039039952663
32,222.57874510096096,538.8674277231537,228.71995182241287,395.02401383493725,211.14388033206495,108.25019888043563,567.9554883802296,538.8681209174833,567.180871191662,345.62388647783246
33,225.26187595357405,538.9064958671809,229.4001548235019,396.08478742267863,212.4072182307872,105.4090497704365,568.8439786166468,538.9071887312703,568.1345360801063,347.75377784088704
34,230.52840491833564,541.1041199584951,232.65097848676484,399.793543059001,216.43645509078203,100.14042431001481,572.3023655052276,541.1048122215825,571.6823454543236,352.6762955052027
35,230.5424095984636,541.1985064158648,232.73426072069898,399.87041582263316,216.50664002372918,100.14001132626126,572.383387001544,541.199198683553,571.7620062151916,352.7200449291496
36,230.3596191433578,541.3920577690807,232.84728203899067,399.94567070723144,216.54696774426733,100.49057886586002,572.4823041561998,541.3927500782734,571.8529464168007,352.64256460468744
37,230.46764427963996,541.291827466551,232.79234328842205,399.9119079339887,216.5325609289789,100.29031535538954,572.4353452664843,541.2925197522619,571.8104473159559,352.6932703051546
38,230.50924711868802,541.3445975630789,232.8481555157827,399.96801549368627,216.58838223909262,100.29504780365632,572.4913436746951,541.3452898462342,571.8665106751082,352.7443794881395
39,230.40687850128197,541.2476470740114,232.73852331421097,399.8548353459193,216.4731058837352,100.32359441725734,572.3802255547714,541.2483393657949,571.7546377789054,352.6299878698782
40,230.08104005009594,541.2639703704051,232.66357425733506,399.74040776252565,216.32468496182952,100.70045148940282,572.2899814253185,541.2646627124568,571.656115398599,352.3782273553164
41,230.1253982860123,541.2913340898035,232.6986881501931,399.77836182960976,216.36475772842812,100.66829503441367,572.3262554800476,541.2920264271304,571.6929812480105,352.42272664726323
42,230.12500507026408,541.2626543545845,232.6743932921499,399.75651297227154,216.3452666719516,100.65007381710637,572.3028809289818,541.2633466899483,571.6701160780513,352.4125044624903
43,230.10826826801852,541.2264481769043,232.63931369339585,399.72261079056955,216.3127285019127,100.64706920676825,572.2682109264586,541.2271405122292,571.6356910057609,352.38676627831967
44,230.090441648423,541.2205361346196,232.62948801559344,399.7112037937795,216.3000425485067,100.66385211850323,572.2577552029372,541.2212284722032,571.6249054289112,352.3706397499106
45,230.17444676677508,541.227002030397,232.65776246708688,399.7487732257399,216.34544237637033,100.57254109232257,572.2896792956267,541.2276943558156,571.658770824891,352.43923630359586
46,230.51258505641408,541.4095023009552,232.90371673702663,400.01839831349963,216.63358416612982,100.35657546332895,572.5450254274622,541.4101945882321,571.9191000687217,352.76944229583717
47,230.5655726320692,541.3039361738756,232.8293489206111,399.95918936814127,216.58873456713317,100.20092745433548,572.4762522936394,541.3046284455643,571.8535341093988,352.77481937344123
48,230.4327397479555,541.13360882708,232.64956439103935,399.7786177140362,216.4092380677738,100.23814563524417,572.2959349199282,541.1343011068291,571.673040423263,352.6109476260817
49,230.47079635917981,541.1019378200026,232.63333103662546,399.7694644413402,216.40667719199354,100.19437005671277,572.2823160280024,541.1026300917102,571.6609249624678,352.6300372516804
